
 num     #instances         #bytes  class name
 449:            12           4224  com.intellij.openapi.actionSystem.impl.ActionToolbarImpl$MySeparator
 450:           105           4200  com.intellij.psi.impl.source.PsiFieldImpl
 451:            15           4200  javax.swing.CellRendererPane
 452:            58           4176  com.intellij.psi.impl.source.tree.java.AnnotationParamListElement
 453:            57           4104  javax.swing.plaf.FontUIResource
 454:            73           4088  java.beans.MethodDescriptor
 455:           170           4080  com.intellij.util.containers.MultiMap
 456:           102           4080  com.intellij.lang.LanguageExtensionPoint
 457:            10           4080  com.intellij.openapi.editor.impl.EditorGutterComponentImpl
 458:            10           4080  com.intellij.openapi.editor.impl.EditorImpl$MyScrollPane
 459:            85           4080  com.intellij.psi.impl.java.stubs.impl.PsiNameValuePairStubImpl
 460:            22           4072  [Lsun.font.PhysicalFont;
 461:           169           4056  java.util.concurrent.ConcurrentLinkedQueue
 462:           101           4040  com.intellij.ide.util.treeView.AbstractTreeUi$ElementNode
 463:             1           4008  [Lcom.intellij.reference.SoftReference;
 464:            10           4000  com.intellij.ui.SimpleColoredComponent
 465:            10           3920  com.intellij.openapi.editor.impl.EditorImpl
 466:             1           3904  [Lcom.intellij.codeInspection.LocalInspectionEP;
 467:           162           3888  sun.awt.image.BufImgSurfaceManager
 468:           121           3872  com.intellij.psi.impl.source.PsiParameterImpl
 469:           120           3840  java.security.CodeSource
 470:           239           3824  java.util.concurrent.atomic.AtomicInteger
 471:           144           3824  [Lcom.intellij.openapi.vfs.VirtualFile;
 472:            68           3808  com.intellij.openapi.editor.impl.IntervalTreeImpl$2
 473:            95           3800  com.intellij.util.lang.JarLoader
 474:            95           3800  com.intellij.util.lang.JarLoader$1
 475:           236           3776  com.intellij.patterns.PsiMethodPattern
 476:            10           3760  com.intellij.openapi.editor.impl.EditorImpl$MyScrollBar
 477:            94           3760  com.intellij.openapi.roots.impl.DirectoryInfo
 478:           117           3744  com.intellij.openapi.vfs.impl.jar.JarHandler
 479:           117           3744  com.intellij.util.TimedReference
 480:            58           3712  com.intellij.psi.impl.source.tree.java.AnnotationElement
 481:           154           3696  java.util.logging.LogManager$LogNode
 482:            91           3640  sun.font.FontFamily
 483:           151           3624  java.util.regex.Pattern$Ctype
 484:             8           3584  com.intellij.openapi.actionSystem.impl.ActionToolbarImpl
 485:             8           3584  com.intellij.openapi.editor.impl.ContextMenuImpl$5
 486:            89           3560  java.math.BigInteger
 487:           148           3552  com.intellij.ide.projectView.impl.nodes.NamedLibraryElement
 488:           111           3552  com.intellij.psi.impl.compiled.ClsFieldImpl$2
 489:            10           3520  com.intellij.openapi.editor.impl.EditorComponentImpl
 490:            10           3520  com.intellij.ui.AbstractExpandableItemsHandler$TipComponent
 491:           110           3520  com.intellij.psi.impl.PsiCachedValueImpl
 492:            10           3520  com.intellij.openapi.editor.impl.EditorImpl$MyScrollPane$1
 493:            10           3520  com.intellij.openapi.editor.impl.EditorImpl$MyHeaderPanel
 494:           220           3520  sun.font.Font2DHandle
 495:            10           3440  com.intellij.ui.components.panels.Wrapper
 496:           107           3424  com.intellij.util.containers.LimitedPool
 497:           212           3392  com.intellij.util.messages.impl.MessageBusImpl$3
 498:           106           3392  com.intellij.psi.impl.compiled.ClsReferenceListImpl
 499:           208           3328  com.intellij.util.SmartFMap
 500:           138           3312  com.intellij.util.EventDispatcher
 501:             8           3264  com.intellij.openapi.fileEditor.impl.text.PsiAwareTextEditorImpl$PsiAwareTextEditorComponent
 502:            81           3240  java.io.ObjectStreamClass$FieldReflectorKey
 503:           199           3240  [Ljava.lang.reflect.TypeVariable;
 504:            80           3200  org.jboss.netty.util.internal.ConcurrentHashMap$Segment
 505:             8           3200  com.intellij.ui.tabs.impl.TabLabel$1
 506:           131           3144  com.intellij.psi.impl.source.PsiClassReferenceType
 507:           130           3120  java.util.regex.Pattern$Start
 508:            39           3120  com.intellij.codeInspection.InspectionEP
 509:            97           3104  javax.swing.text.StyleContext$NamedStyle
 510:           194           3104  com.intellij.util.Alarm$Request$1
 511:             8           3072  com.intellij.util.ui.AsyncProcessIcon$Big
 512:             8           3072  com.intellij.ui.tabs.impl.TabLabel
 513:            96           3072  sun.reflect.generics.repository.ClassRepository
 514:           126           3024  java.util.concurrent.CopyOnWriteArrayList
 515:             8           3008  com.intellij.openapi.ui.LoadingDecorator$LoadingLayer
 516:             8           3008  com.intellij.openapi.editor.impl.ContextMenuImpl
 517:             8           3008  com.intellij.ui.tabs.impl.ActionButton$1
 518:             2           3000  [Lsun.java2d.loops.GraphicsPrimitive;
 519:            62           2976  com.intellij.psi.impl.java.stubs.impl.PsiAnnotationStubImpl
 520:            53           2968  com.intellij.util.ui.ButtonlessScrollBarUI$5
 521:            74           2960  com.intellij.util.containers.OpenTHashSet
 522:           184           2944  java.util.concurrent.atomic.AtomicBoolean
 523:            61           2928  com.intellij.util.indexing.MapIndexStorage
 524:            61           2928  com.intellij.util.indexing.MapIndexStorage$2
 525:            61           2928  com.intellij.openapi.util.registry.RegistryValue
 526:           122           2928  java.util.regex.Pattern$GroupTail
 527:           182           2912  com.intellij.openapi.extensions.ExtensionPointName
 528:            52           2912  javax.swing.Timer
 529:           121           2904  java.util.regex.Pattern$GroupHead
 530:             8           2880  com.intellij.openapi.editor.impl.EditorImpl$8
 531:            60           2880  javax.swing.text.html.HTMLDocument$BlockElement
 532:             8           2880  com.intellij.ui.tabs.impl.ActionPanel
 533:             8           2880  com.intellij.openapi.fileEditor.impl.EditorComposite$3
 534:            72           2880  com.intellij.util.io.PersistentEnumeratorBase$MyBufferedIS
 535:            72           2880  java.awt.geom.RoundRectangle2D$Float
 536:             7           2856  com.intellij.ide.util.treeView.NodeRenderer
 537:           119           2856  javax.swing.plaf.basic.BasicButtonListener
 538:           119           2856  com.intellij.psi.stubs.StubIdList
 539:             8           2816  com.intellij.ui.tabs.impl.JBTabsImpl$Toolbar
 540:             8           2816  com.intellij.openapi.fileEditor.impl.EditorWindow$TComp
 541:             8           2816  com.intellij.openapi.ui.LoadingDecorator$MyLayeredPane
 542:            88           2816  com.intellij.openapi.editor.impl.IterationState$HighlighterSweep
 543:            32           2816  com.intellij.ide.plugins.cl.PluginClassLoader
 544:             8           2816  com.intellij.openapi.editor.impl.ContextMenuImpl$ContextMenuPanel
 545:           117           2808  com.intellij.codeInspection.ex.GlobalInspectionToolWrapper
 546:            87           2784  com.intellij.psi.impl.source.tree.java.PsiNameValuePairImpl
 547:           173           2768  com.intellij.openapi.util.LowMemoryWatcher
 548:            86           2752  sun.util.logging.PlatformLogger$JavaLogger
 549:            68           2720  com.intellij.psi.impl.compiled.ClsLiteralExpressionImpl
 550:            85           2720  java.lang.Throwable
 551:             6           2688  javax.swing.tree.DefaultTreeCellRenderer
 552:            84           2688  com.intellij.ui.LoadingNode
 553:            56           2688  org.intellij.plugins.intelliLang.inject.config.BaseInjection
 554:            67           2680  org.jetbrains.plugins.scala.lang.psi.impl.expr.ScAnnotationsImpl
 555:            67           2680  org.jetbrains.plugins.scala.lang.psi.impl.base.ScModifierListImpl
 556:           111           2664  com.intellij.psi.impl.compiled.ClsFieldImpl$1
 557:            37           2648  [Ljava.io.ObjectInputStream$HandleTable$HandleList;
 558:            55           2640  java.util.WeakHashMap$KeyIterator
 559:            66           2640  java.util.IdentityHashMap$KeyIterator
 560:           110           2640  java.util.regex.Pattern$Single
 561:             7           2632  com.intellij.openapi.wm.impl.status.TextPanel
 562:            65           2600  javax.swing.text.GapContent$MarkData
 563:            36           2592  java.lang.reflect.Field
 564:            54           2592  gnu.trove.TIntHashSet
 565:            40           2560  com.intellij.openapi.editor.impl.RangeMarkerTree$RMNode
 566:            80           2560  com.intellij.util.ui.TimedDeadzone
 567:            80           2560  java.awt.GradientPaint
 568:           106           2544  com.intellij.psi.impl.compiled.ClsReferenceListImpl$1
 569:           106           2544  com.intellij.util.io.PersistentHashMap$3
 570:           106           2544  com.intellij.util.io.PersistentHashMap$5
 571:           158           2528  com.intellij.psi.impl.source.tree.LazyParseableElement$ChameleonLock
 572:            24           2496  com.intellij.ui.content.impl.ContentImpl
 573:            52           2496  gnu.trove.TIntIntHashMap
 574:            52           2496  org.jetbrains.plugins.scala.lang.psi.impl.base.types.ScSimpleTypeElementImpl
 575:             3           2480  [Ljava.awt.Color;
 576:           103           2472  java.util.Date
 577:           103           2472  java.util.concurrent.locks.ReentrantReadWriteLock
 578:            75           2464  [Lorg.intellij.plugins.intelliLang.inject.config.InjectionPlace;
